"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",2025-04-08,Nehal Wadhera,9,0,1,16
"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",2025-04-08,Maxwell,1,0,0,1
"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",2025-04-08,Shashank Singh,52,2,3,95
"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",2025-04-08,Marco Jansen,34,2,2,62
"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",2025-04-08,Khaleel Ahmed,4,2,1,21
"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",2025-04-08,Mukesh Choudhary,2,1,0,7
"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",2025-04-08,Ashwin,4,2,0,14
"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",2025-04-08,Ravindra Jadeja,3,0,1,10
"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",2025-04-08,Noor Ahmad,3,1,0,8
"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",2025-04-08,Matheesha Pathirana,4,0,0,4
"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",2025-04-08,Rachin Ravindra,36,6,0,70
"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",2025-04-08,Devon Conway,69,6,2,125
"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",2025-04-08,Ruturaj Gaikwad (c),1,0,0,1
"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",2025-04-08,Shivam Dube,42,3,2,75
"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",2025-04-08,MS Dhoni (wk),27,1,3,57
"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",2025-04-08,Ravindra Jadeja,9,0,1,16
"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",2025-04-08,Vijay Shankar,2,0,0,2
"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",2025-04-08,Arshdeep Singh,4,0,0,4
"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",2025-04-08,Yash Thakur,4,1,0,9
"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",2025-04-08,Glenn Maxwell,2,1,0,7
"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",2025-04-08,Marco Jansen,4,0,1,11
"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",2025-04-08,Lockie Ferguson,4,2,0,14
"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",2025-04-08,Marcus Stoinis,1,0,0,1
"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",2025-04-08,Yuzvendra Chahal,1,0,0,1
"Arun Jaitley Stadium, Delhi",2025-04-13,Rohit,18,2,1,35
"Arun Jaitley Stadium, Delhi",2025-04-13,Rickelton (wk),41,5,2,84
"Arun Jaitley Stadium, Delhi",2025-04-13,Suryakumar Yadav,40,5,2,83
"Arun Jaitley Stadium, Delhi",2025-04-13,Tilak Varma,59,6,3,122
"Arun Jaitley Stadium, Delhi",2025-04-13,Hardik Pandya (c),2,0,0,2
"Arun Jaitley Stadium, Delhi",2025-04-13,Naman Dhir,38,3,2,71
"Arun Jaitley Stadium, Delhi",2025-04-13,Will Jacks,1,0,0,1
"Arun Jaitley Stadium, Delhi",2025-04-13,Mitchell Starc,3,0,0,3
"Arun Jaitley Stadium, Delhi",2025-04-13,Mukesh Kumar,4,1,0,9
"Arun Jaitley Stadium, Delhi",2025-04-13,Vipraj Nigam,4,2,0,14
"Arun Jaitley Stadium, Delhi",2025-04-13,Kuldeep Yadav,4,2,0,14
"Arun Jaitley Stadium, Delhi",2025-04-13,Axar (c),2,0,0,2
"Arun Jaitley Stadium, Delhi",2025-04-13,Mohit Sharma,3,0,0,3
"Arun Jaitley Stadium, Delhi",2025-04-13,Jake Fraser-McGurk,0,0,0,-2
"Arun Jaitley Stadium, Delhi",2025-04-13,Abishek Porel,33,3,1,59
"Arun Jaitley Stadium, Delhi",2025-04-13,Karun Nair,89,12,5,208
"Arun Jaitley Stadium, Delhi",2025-04-13,KL Rahul (wk),15,1,0,20
"Arun Jaitley Stadium, Delhi",2025-04-13,Axar Patel (c),9,2,0,19
"Arun Jaitley Stadium, Delhi",2025-04-13,Tristan Stubbs,1,0,0,1
"Arun Jaitley Stadium, Delhi",2025-04-13,Ashutosh Sharma,17,2,0,27
"Arun Jaitley Stadium, Delhi",2025-04-13,Vipraj Nigam,14,1,1,26
"Arun Jaitley Stadium, Delhi",2025-04-13,Mitchell Starc,1,0,0,1
"Arun Jaitley Stadium, Delhi",2025-04-13,Kuldeep Yadav,1,0,0,1
"Arun Jaitley Stadium, Delhi",2025-04-13,Mohit Sharma,0,0,0,-2
"Arun Jaitley Stadium, Delhi",2025-04-13,Deepak Chahar,3,1,0,8
"Arun Jaitley Stadium, Delhi",2025-04-13,Trent Boult,2,0,0,2
"Arun Jaitley Stadium, Delhi",2025-04-13,Jasprit Bumrah,4,1,0,9
"Arun Jaitley Stadium, Delhi",2025-04-13,Mitchell Santner,4,2,0,14
"Arun Jaitley Stadium, Delhi",2025-04-13,Hardik Pandya (c),2,0,0,2
"Arun Jaitley Stadium, Delhi",2025-04-13,Karn Sharma,4,3,0,19
"Arun Jaitley Stadium, Delhi",2025-04-16,Jake Fraser-McGurk,9,2,0,19
"Arun Jaitley Stadium, Delhi",2025-04-16,Abishek Porel,49,5,1,85
"Arun Jaitley Stadium, Delhi",2025-04-16,Karun Nair,0,0,0,-2
"Arun Jaitley Stadium, Delhi",2025-04-16,Rahul (wk),38,2,2,66
"Arun Jaitley Stadium, Delhi",2025-04-16,Stubbs,34,2,2,62
"Arun Jaitley Stadium, Delhi",2025-04-16,Axar (c),34,4,2,72
"Arun Jaitley Stadium, Delhi",2025-04-16,Ashutosh Sharma,15,2,0,25
"Arun Jaitley Stadium, Delhi",2025-04-16,Jofra Archer,4,2,0,14
"Arun Jaitley Stadium, Delhi",2025-04-16,Tushar Deshpande,3,0,0,3
"Arun Jaitley Stadium, Delhi",2025-04-16,Sandeep Sharma,4,0,1,11
"Arun Jaitley Stadium, Delhi",2025-04-16,M Theekshana,4,1,0,9
"Arun Jaitley Stadium, Delhi",2025-04-16,W Hasaranga,4,1,0,9
"Arun Jaitley Stadium, Delhi",2025-04-16,Riyan Parag,1,0,0,1
"Arun Jaitley Stadium, Delhi",2025-04-16,Yashasvi Jaiswal,51,3,4,106
"Arun Jaitley Stadium, Delhi",2025-04-16,Sanju Samson (c & wk),31,2,3,66
"Arun Jaitley Stadium, Delhi",2025-04-16,Riyan Parag,8,1,0,13
"Arun Jaitley Stadium, Delhi",2025-04-16,Nitish Rana,51,6,2,107
"Arun Jaitley Stadium, Delhi",2025-04-16,Dhruv Jurel,26,0,2,44
"Arun Jaitley Stadium, Delhi",2025-04-16,Shimron Hetmyer,15,1,0,20
"Arun Jaitley Stadium, Delhi",2025-04-16,Mitchell Starc,4,1,0,9
"Arun Jaitley Stadium, Delhi",2025-04-16,Mukesh Kumar,3,0,0,3
"Arun Jaitley Stadium, Delhi",2025-04-16,Mohit Sharma,4,0,0,4
"Arun Jaitley Stadium, Delhi",2025-04-16,Vipraj Nigam,1,0,1,8
"Arun Jaitley Stadium, Delhi",2025-04-16,Axar Patel (c),3,1,0,8
"Arun Jaitley Stadium, Delhi",2025-04-16,Kuldeep Yadav,4,1,0,9
"Arun Jaitley Stadium, Delhi",2025-04-16,Tristan Stubbs,1,0,0,1
"Sawai Mansingh Stadium, Jaipur",2025-04-19,Mitchell Marsh,4,0,0,4
"Sawai Mansingh Stadium, Jaipur",2025-04-19,Markram,66,5,3,124
"Sawai Mansingh Stadium, Jaipur",2025-04-19,Pooran,11,2,0,21
"Sawai Mansingh Stadium, Jaipur",2025-04-19,Pant (c & wk),3,0,0,3
"Sawai Mansingh Stadium, Jaipur",2025-04-19,Ayush Badoni,50,5,1,94
"Sawai Mansingh Stadium, Jaipur",2025-04-19,David Miller,7,0,0,7
"Sawai Mansingh Stadium, Jaipur",2025-04-19,Abdul Samad,30,0,4,62
"Sawai Mansingh Stadium, Jaipur",2025-04-19,Jofra Archer,4,1,0,9
"Sawai Mansingh Stadium, Jaipur",2025-04-19,M Theekshana,4,0,0,4
"Sawai Mansingh Stadium, Jaipur",2025-04-19,Sandeep Sharma,4,1,0,9
"Sawai Mansingh Stadium, Jaipur",2025-04-19,Tushar Deshpande,4,1,0,9
"Sawai Mansingh Stadium, Jaipur",2025-04-19,W Hasaranga,4,2,0,14
"Sawai Mansingh Stadium, Jaipur",2025-04-19,Yashasvi Jaiswal,74,5,4,139
"Sawai Mansingh Stadium, Jaipur",2025-04-19,Vaibhav Suryavanshi,34,2,3,69
"Sawai Mansingh Stadium, Jaipur",2025-04-19,Nitish Rana,8,0,1,15
"Sawai Mansingh Stadium, Jaipur",2025-04-19,Riyan Parag (c),39,3,2,72
"Sawai Mansingh Stadium, Jaipur",2025-04-19,Dhruv Jurel (wk),6,0,0,6
"Sawai Mansingh Stadium, Jaipur",2025-04-19,Shimron Hetmyer,12,2,0,22
"Sawai Mansingh Stadium, Jaipur",2025-04-19,Shubham Dubey,3,0,0,3
"Sawai Mansingh Stadium, Jaipur",2025-04-19,Shardul Thakur,3,1,0,8
"Sawai Mansingh Stadium, Jaipur",2025-04-19,Avesh Khan,4,3,0,19
"Sawai Mansingh Stadium, Jaipur",2025-04-19,Digvesh Singh Rathi,4,0,0,4
"Sawai Mansingh Stadium, Jaipur",2025-04-19,Aiden Markram,2,1,0,7
"Sawai Mansingh Stadium, Jaipur",2025-04-19,Prince Yadav,4,0,0,4
"Sawai Mansingh Stadium, Jaipur",2025-04-19,Ravi Bishnoi,3,0,0,3
"Eden Gardens, Kolkata",2025-04-21,Sai Sudharsan,52,6,1,101
"Eden Gardens, Kolkata",2025-04-21,Shubman Gill (c),90,10,3,185
"Eden Gardens, Kolkata",2025-04-21,Jos Buttler (wk),41,8,0,85
"Eden Gardens, Kolkata",2025-04-21,Rahul Tewatia,0,0,0,-2
"Eden Gardens, Kolkata",2025-04-21,Shahrukh Khan,11,0,1,18
"Eden Gardens, Kolkata",2025-04-21,Vaibhav Arora,4,1,0,9
"Eden Gardens, Kolkata",2025-04-21,Moeen,3,0,0,3
"Eden Gardens, Kolkata",2025-04-21,Harshit Rana,4,1,0,9
"Eden Gardens, Kolkata",2025-04-21,Varun Chakaravarthy,4,0,0,4
"Eden Gardens, Kolkata",2025-04-21,Narine,4,0,1,11
"Eden Gardens, Kolkata",2025-04-21,Russell,1,1,0,6
"Eden Gardens, Kolkata",2025-04-21,Rahmanullah Gurbaz (wk),1,0,0,1
"Eden Gardens, Kolkata",2025-04-21,Sunil Narine,17,2,1,34
"Eden Gardens, Kolkata",2025-04-21,Ajinkya Rahane (c),50,5,1,94
"Eden Gardens, Kolkata",2025-04-21,Venkatesh Iyer,14,0,0,14
"Eden Gardens, Kolkata",2025-04-21,Rinku Singh,17,1,1,29
"Eden Gardens, Kolkata",2025-04-21,Andre Russell,21,3,1,43
"Eden Gardens, Kolkata",2025-04-21,Ramandeep Singh,1,0,0,1
"Eden Gardens, Kolkata",2025-04-21,Moeen Ali,0,0,0,-2
"Eden Gardens, Kolkata",2025-04-21,Angkrish Raghuvanshi,27,3,1,53
"Eden Gardens, Kolkata",2025-04-21,Harshit Rana,1,0,0,1
"Eden Gardens, Kolkata",2025-04-21,Mohammed Siraj,4,1,0,9
"Eden Gardens, Kolkata",2025-04-21,Ishant Sharma,2,1,0,7
"Eden Gardens, Kolkata",2025-04-21,Prasidh Krishna,4,2,0,14
"Eden Gardens, Kolkata",2025-04-21,Rashid Khan,4,2,0,14
"Eden Gardens, Kolkata",2025-04-21,Washington Sundar,3,1,0,8
"Eden Gardens, Kolkata",2025-04-21,Ravisrinivasan Sai Kishore,3,1,0,8
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Phil Salt,26,4,0,50
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Kohli,70,8,2,136
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Padikkal,50,4,3,103
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Tim David,23,2,1,40
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Rajat Patidar (c),1,0,0,1
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Jitesh Sharma (wk),20,4,0,40
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Jofra Archer,4,1,0,9
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Fazalhaq Farooqi,3,0,0,3
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Tushar Deshpande,2,0,0,2
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Sandeep Sharma,4,2,0,14
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,W Hasaranga,4,1,0,9
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Riyan Parag (c),3,0,0,3
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Yashasvi Jaiswal,49,7,3,109
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Vaibhav Suryavanshi,16,0,2,30
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Nitish Rana,28,3,1,54
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Riyan Parag (c),22,2,2,46
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Dhruv Jurel (wk),47,3,3,87
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Shimron Hetmyer,11,1,0,16
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Shubham Dubey,12,1,1,24
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Jofra Archer,0,0,0,-2
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Wanindu Hasaranga,1,0,0,1
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Tushar Deshpande,1,0,0,1
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Fazalhaq Farooqi,2,0,0,2
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Bhuvneshwar Kumar,4,1,0,9
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Yash Dayal,3,1,0,8
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Josh Hazlewood,4,4,0,24
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Romario Shepherd,1,0,0,1
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Suyash Sharma,4,0,0,4
"M.Chinnaswamy Stadium, Bengaluru",2025-04-24,Krunal Pandya,4,2,0,14
"Eden Gardens, Kolkata",2025-04-26,Priyansh Arya,69,8,4,149
"Eden Gardens, Kolkata",2025-04-26,Prabhsimran,83,6,6,179
"Eden Gardens, Kolkata",2025-04-26,Shreyas Iyer (c),25,1,1,41
"Eden Gardens, Kolkata",2025-04-26,Maxwell,7,1,0,12
"Eden Gardens, Kolkata",2025-04-26,Marco Jansen,3,0,0,3
"Eden Gardens, Kolkata",2025-04-26,Josh Inglis (wk),11,2,0,21
"Eden Gardens, Kolkata",2025-04-26,Vaibhav Arora,4,2,0,14
"Eden Gardens, Kolkata",2025-04-26,Chetan Sakariya,3,0,0,3
"Eden Gardens, Kolkata",2025-04-26,Harshit Rana,2,0,0,2
"Eden Gardens, Kolkata",2025-04-26,Varun Chakaravarthy,4,1,0,9
"Eden Gardens, Kolkata",2025-04-26,Narine,4,0,1,11
"Eden Gardens, Kolkata",2025-04-26,Russell,3,1,0,8
"Eden Gardens, Kolkata",2025-04-26,Rahmanullah Gurbaz (wk),1,0,0,1
"Eden Gardens, Kolkata",2025-04-26,Sunil Narine,4,1,0,9
"Eden Gardens, Kolkata",2025-04-26,Marco Jansen,1,0,0,1
"Eden Gardens, Kolkata",2025-04-26,Arshdeep Singh,0,0,0,-2
"Wankhede Stadium, Mumbai",2025-04-27,Rickelton (wk),58,6,4,128
"Wankhede Stadium, Mumbai",2025-04-27,Rohit,12,0,2,26
"Wankhede Stadium, Mumbai",2025-04-27,Will Jacks,29,3,1,55
"Wankhede Stadium, Mumbai",2025-04-27,Suryakumar Yadav,54,4,4,114
"Wankhede Stadium, Mumbai",2025-04-27,Tilak Varma,6,1,0,11
"Wankhede Stadium, Mumbai",2025-04-27,Hardik Pandya (c),5,0,0,5
"Wankhede Stadium, Mumbai",2025-04-27,Naman Dhir,25,2,2,53
"Wankhede Stadium, Mumbai",2025-04-27,Corbin Bosch,20,2,1,37
"Wankhede Stadium, Mumbai",2025-04-27,D Chahar,1,0,0,1
"Wankhede Stadium, Mumbai",2025-04-27,Mayank Yadav,4,2,0,14
"Wankhede Stadium, Mumbai",2025-04-27,Prince Yadav,4,1,0,9
"Wankhede Stadium, Mumbai",2025-04-27,Digvesh Rathi,4,1,0,9
"Wankhede Stadium, Mumbai",2025-04-27,Ravi Bishnoi,4,1,0,9
"Wankhede Stadium, Mumbai",2025-04-27,Avesh Khan,4,2,0,14
"Wankhede Stadium, Mumbai",2025-04-27,Mitchell Marsh,34,3,2,67
"Wankhede Stadium, Mumbai",2025-04-27,Aiden Markram,9,2,0,19
"Wankhede Stadium, Mumbai",2025-04-27,Nicholas Pooran,27,1,3,57
"Wankhede Stadium, Mumbai",2025-04-27,Rishabh Pant (c & wk),4,1,0,9
"Wankhede Stadium, Mumbai",2025-04-27,Ayush Badoni,35,2,2,63
"Wankhede Stadium, Mumbai",2025-04-27,David Miller,24,3,0,39
"Wankhede Stadium, Mumbai",2025-04-27,Abdul Samad,2,0,0,2
"Wankhede Stadium, Mumbai",2025-04-27,Ravi Bishnoi,13,0,2,27
"Wankhede Stadium, Mumbai",2025-04-27,Avesh Khan,0,0,0,-2
"Wankhede Stadium, Mumbai",2025-04-27,Prince Yadav,4,0,0,4
"Wankhede Stadium, Mumbai",2025-04-27,Digvesh Singh Rathi,1,0,0,1
"Wankhede Stadium, Mumbai",2025-04-27,Trent Boult,4,3,0,19
"Wankhede Stadium, Mumbai",2025-04-27,Deepak Chahar,3,0,1,10
"Wankhede Stadium, Mumbai",2025-04-27,Jasprit Bumrah,4,4,0,24
"Wankhede Stadium, Mumbai",2025-04-27,Will Jacks,2,2,0,12
"Wankhede Stadium, Mumbai",2025-04-27,Karn Sharma,2,0,0,2
"Wankhede Stadium, Mumbai",2025-04-27,Hardik Pandya (c),1,0,0,1
"Wankhede Stadium, Mumbai",2025-04-27,Corbin Bosch,4,1,0,9
"Arun Jaitley Stadium, Delhi",2025-04-29,Gurbaz (wk),26,5,1,62
"Arun Jaitley Stadium, Delhi",2025-04-29,Narine,27,2,2,55
"Arun Jaitley Stadium, Delhi",2025-04-29,Ajinkya Rahane (c),26,4,1,57
"Arun Jaitley Stadium, Delhi",2025-04-29,Angkrish Raghuvanshi,44,3,2,77
"Arun Jaitley Stadium, Delhi",2025-04-29,Venkatesh Iyer,7,1,0,12
"Arun Jaitley Stadium, Delhi",2025-04-29,Rinku Singh,36,3,1,62
"Arun Jaitley Stadium, Delhi",2025-04-29,Russell,17,2,1,34
"Arun Jaitley Stadium, Delhi",2025-04-29,Rovman Powell,5,1,0,10
"Arun Jaitley Stadium, Delhi",2025-04-29,Anukul Roy,0,0,0,-2
"Arun Jaitley Stadium, Delhi",2025-04-29,Harshit Rana,0,0,0,-2
"Arun Jaitley Stadium, Delhi",2025-04-29,Varun Chakaravarthy,1,0,0,1
"Arun Jaitley Stadium, Delhi",2025-04-29,Mitchell Starc,4,3,0,19
"Arun Jaitley Stadium, Delhi",2025-04-29,Chameera,3,1,0,8
"Arun Jaitley Stadium, Delhi",2025-04-29,Mukesh Kumar,2,0,0,2
"Arun Jaitley Stadium, Delhi",2025-04-29,Vipraj Nigam,4,2,1,21
"Arun Jaitley Stadium, Delhi",2025-04-29,Axar (c),4,2,0,14
"Arun Jaitley Stadium, Delhi",2025-04-29,Kuldeep Yadav,3,0,0,3
"Arun Jaitley Stadium, Delhi",2025-04-29,Abishek Porel (wk),4,1,0,9
"Arun Jaitley Stadium, Delhi",2025-04-29,Faf du Plessis,62,7,2,123
"Arun Jaitley Stadium, Delhi",2025-04-29,Karun Nair,15,2,0,25
"Arun Jaitley Stadium, Delhi",2025-04-29,KL Rahul,7,1,0,12
"Arun Jaitley Stadium, Delhi",2025-04-29,Axar Patel (c),43,4,3,88
"Arun Jaitley Stadium, Delhi",2025-04-29,Tristan Stubbs,1,0,0,1
"Arun Jaitley Stadium, Delhi",2025-04-29,Vipraj Nigam,38,5,2,81
"Arun Jaitley Stadium, Delhi",2025-04-29,Ashutosh Sharma,7,0,1,14
"Arun Jaitley Stadium, Delhi",2025-04-29,Mitchell Starc,0,0,0,-2
"Arun Jaitley Stadium, Delhi",2025-04-29,Dushmantha Chameera,2,0,0,2
"Arun Jaitley Stadium, Delhi",2025-04-29,Kuldeep Yadav,1,0,0,1
"Arun Jaitley Stadium, Delhi",2025-04-29,Anukul Roy,4,1,0,9
"Arun Jaitley Stadium, Delhi",2025-04-29,Vaibhav Arora,2,1,0,7
"Arun Jaitley Stadium, Delhi",2025-04-29,Harshit Rana,4,0,0,4
"Arun Jaitley Stadium, Delhi",2025-04-29,Varun Chakaravarthy,4,2,0,14
"Arun Jaitley Stadium, Delhi",2025-04-29,Sunil Narine,4,3,0,19
"Arun Jaitley Stadium, Delhi",2025-04-29,Andre Russell,2,1,1,14
